city_area,state,ufo_shape,encounter_length,date_documented,latitude,longitude,year
tucson,az,sphere,300.0,2/24/2007,32.2216667,-110.9258333,2004
king of prussia (5 miles from),pa,other,6.0,5/24/2005,40.0891667,-75.3963889,2004
avalon,ca,oval,300.0,6/4/2004,33.3427778,-118.3269444,2004
north port,fl,changing,1200.0,3/9/2004,27.0438889,-82.2361111,2004
garrettsville,oh,light,900.0,3/17/2004,41.2841667,-81.0966667,2004
palatka,fl,triangle,20.0,5/11/2005,29.6483333,-81.6377778,2005
el paso,tx,sphere,3.0,5/24/2005,31.7586111,-106.4863889,2005
weston,fl,teardrop,300.0,4/16/2005,26.1,-80.4,2005
sumner,wa,light,600.0,4/16/2005,47.2033333,-122.2391667,2005
amarillo,tx,changing,2400.0,4/16/2005,35.2219444,-101.8308333,2005
rockford,mi,circle,600.0,3/8/2007,43.12,-85.56,2005
las vegas,nv,triangle,1.5,4/16/2005,36.175,-115.1363889,2005
manassas,va,sphere,2.0,4/16/2005,38.7508333,-77.4755556,2005
wayne,nj,teardrop,10.0,4/16/2005,40.9252778,-74.2769444,2005
carlsbad,nm,rectangle,7.0,10/30/2006,32.4205556,-104.2283333,2006
new york city (brooklyn),ny,formation,900.0,3/11/2006,40.7141667,-74.0063889,2006
corpus christi,tx,changing,600.0,5/15/2006,27.8002778,-97.3961111,2006
egg harbor city,nj,light,600.0,3/11/2006,39.5286111,-74.6483333,2006
ontario,ca,oval,1800.0,3/11/2006,34.0633333,-117.65,2006
garden grove,ca,oval,180.0,3/11/2006,33.7738889,-117.9405556,2006
macon,ms,sphere,600.0,3/11/2006,33.1052778,-88.5608333,2006
charlotte,nc,light,180.0,3/8/2007,35.2269444,-80.8433333,2007
salt lake city,ut,other,60.0,1/10/2014,40.7608333,-111.8902778,2007
st. charles,mo,triangle,180.0,6/12/2007,38.7838889,-90.4811111,2007
boyes hot springs,ca,formation,10.0,3/8/2007,38.3138889,-122.4808333,2007
cabool,mo,circle,300.0,3/8/2007,37.1238889,-92.1011111,2007
hutchinson,ks,circle,120.0,3/8/2007,38.0608333,-97.9294444,2007
rialto,ca,light,10.0,3/8/2007,34.1063889,-117.3694444,2007
san carlos,ca,oval,10.0,3/8/2007,37.5072222,-122.2594444,2007
albuquerque,nm,sphere,60.0,3/8/2007,35.0844444,-106.6505556,2007
montgomery,tx,light,7.0,3/8/2007,30.3880556,-95.6961111,2007
hollywood,ca,fireball,2.0,3/8/2007,34.0983333,-118.3258333,2007
tucson,az,triangle,3600.0,3/4/2008,32.2216667,-110.9258333,2008
chico,ca,light,120.0,3/31/2008,39.7286111,-121.8363889,2008
huntington park,ca,changing,10800.0,4/17/2008,33.9816667,-118.2241667,2008
phoenix,az,other,1209600.0,8/12/2008,33.4483333,-112.0733333,2008
ryan,ok,formation,3600.0,3/4/2008,34.02,-97.9572222,2008
knights ferry,ca,chevron,60.0,3/4/2008,37.8197222,-120.6711111,2008
indianapolis,in,disk,900.0,4/13/2010,39.7683333,-86.1580556,2008
jefferson city,mo,triangle,20.0,3/4/2008,38.5766667,-92.1733333,2008
albemarle,nc,chevron,5.0,12/12/2009,35.35,-80.2002778,2008
el paso,tx,changing,60.0,3/19/2009,31.7586111,-106.4863889,2009
kansas city,mo,flash,7.0,3/19/2009,39.0997222,-94.5783333,2009
brea,ca,oval,3600.0,3/19/2009,33.9166667,-117.8991667,2009
brea,ca,oval,37800.0,3/19/2009,33.9166667,-117.8991667,2009
hudson falls,ny,sphere,15.0,3/19/2009,43.3005556,-73.5863889,2009
colorado springs,co,triangle,900.0,3/19/2009,38.8338889,-104.8208333,2009
vancouver,wa,fireball,1.0,3/19/2009,45.6388889,-122.6602778,2009
longview,tx,other,300.0,8/30/2013,32.5005556,-94.7402778,2010
san diego,ca,other,9000.0,4/13/2010,32.7152778,-117.1563889,2010
hernando,fl,light,15.0,7/6/2010,28.8997222,-82.3747222,2010
oakville,mo,other,180.0,4/13/2010,38.47,-90.3044444,2010
cook,mn,light,600.0,5/29/2011,47.8525,-92.6894444,2010
davenport,ca,fireball,60.0,4/13/2010,37.0116667,-122.1908333,2010
pittsburg,ca,triangle,180.0,8/24/2010,38.0280556,-121.8836111,2010
reading,pa,sphere,2.0,3/10/2011,40.3355556,-75.9272222,2011
reading,pa,sphere,2.0,3/10/2011,40.3355556,-75.9272222,2011
burley,id,fireball,1800.0,5/29/2011,42.5358333,-113.7919444,2011
bemidji,mn,triangle,240.0,3/10/2011,47.4736111,-94.88,2011
tumwater,wa,oval,30.0,5/2/2011,47.0075,-122.9080556,2011
san bernardino,ca,disk,2.0,3/10/2011,34.1083333,-117.2888889,2011
new york city (manhattan),ny,other,300.0,3/10/2011,40.7141667,-74.0063889,2011
conshohocken,pa,other,1200.0,3/10/2011,40.0791667,-75.3019444,2011
wolcott,ct,rectangle,60.0,8/21/2011,41.6022222,-72.9872222,2011
round rock,tx,light,30.0,8/19/2012,30.5080556,-97.6786111,2011
worthington,oh,circle,3.0,6/27/2011,40.0930556,-83.0180556,2011
red oak,tx,other,30.0,12/12/2011,32.5175,-96.8041667,2011
williston,nd,other,900.0,11/19/2012,48.1333333,-103.6333333,2012
greensburg,in,disk,30.0,3/13/2012,39.3372222,-85.4836111,2012
melbourne,fl,fireball,30.0,3/13/2012,28.0833333,-80.6083333,2012
vernal,ut,light,300.0,3/13/2012,40.4555556,-109.5280556,2012
pleasanton,ia,other,600.0,3/13/2012,40.5805556,-93.7436111,2012
summerville,sc,circle,10.0,5/13/2012,33.0183333,-80.1758333,2012
sedona,az,cigar,600.0,3/13/2012,34.8697222,-111.7602778,2012
pittsburgh,pa,triangle,600.0,3/13/2012,40.4405556,-79.9961111,2012
stuart,fl,fireball,60.0,3/13/2012,27.1972222,-80.2530556,2012
hagerstown,in,oval,180.0,3/13/2012,39.9111111,-85.1616667,2012
portland,or,circle,180.0,5/15/2013,45.5236111,-122.675,2013
richmond,va,circle,300.0,3/3/2013,37.5536111,-77.4605556,2013
millican,tx,light,2880.0,3/3/2013,30.4683333,-96.2022222,2013
maitland,fl,triangle,8.0,5/15/2013,28.6275,-81.3633333,2013
lake jackson,tx,fireball,60.0,3/3/2013,29.0336111,-95.4341667,2013
wichita falls,tx,flash,1.5,3/3/2013,33.9136111,-98.4930556,2013
houston,tx,other,240.0,6/2/2013,29.7630556,-95.3630556,2013
palmer,ak,circle,60.0,3/3/2013,61.5997222,-149.1127778,2013
el centro,ca,triangle,2100.0,4/12/2013,32.7919444,-115.5622222,2013
virginia beach,va,fireball,55.0,3/3/2013,36.8527778,-75.9783333,2013
dublin,oh,sphere,180.0,3/18/2014,40.0991667,-83.1141667,2013
charleston,wv,triangle,120.0,5/15/2013,38.3497222,-81.6327778,2013
phoenix,az,circle,120.0,3/3/2013,33.4483333,-112.0733333,2013
anchorage,ak,light,180.0,3/18/2014,61.2180556,-149.9002778,2014
palm city,fl,oval,60.0,3/18/2014,27.1675,-80.2663889,2014
apollo beach,fl,oval,600.0,3/18/2014,27.7727778,-82.4077778,2014
garner,nc,sphere,60.0,3/18/2014,35.7111111,-78.6144444,2014
everett,pa,light,180.0,3/18/2014,40.0113889,-78.3736111,2014
tampa,fl,triangle,300.0,3/18/2014,27.9472222,-82.4586111,2014
sacramento,ca,circle,120.0,3/18/2014,38.5816667,-121.4933333,2014
south bend,wa,light,120.0,3/18/2014,46.6633333,-123.8033333,2014
lynchburg,va,light,300.0,3/18/2014,37.4136111,-79.1425,2014
davie,fl,disk,240.0,3/18/2014,26.0625,-80.2333333,2014
portland,me,other,3000.0,3/18/2014,43.6613889,-70.2558333,2014
patchogue,ny,light,600.0,3/18/2014,40.7655556,-73.0155556,2014
miami,fl,circle,120.0,3/18/2014,25.7738889,-80.1938889,2014
riva,md,circle,600.0,3/18/2014,38.9519444,-76.5783333,2014
coral springs,fl,cone,300.0,3/18/2014,26.2708333,-80.2708333,2014
rock hill,sc,light,20.0,3/18/2014,34.9247222,-81.0252778,2014
arlington,va,formation,360.0,3/18/2014,38.8902778,-77.0844444,2014
houston,tx,triangle,10800.0,1/28/1999,29.7630556,-95.3630556,1960
alamosa,co,sphere,90.0,4/16/2005,37.4694444,-105.8694444,1968
monessen,pa,cylinder,600.0,5/15/2013,40.1483333,-79.8880556,1970
plain,wa,other,10800.0,9/2/2005,47.7627778,-120.6561111,1973
houston,tx,sphere,15.0,8/10/1999,29.7630556,-95.3630556,1989
borrego springs,ca,triangle,900.0,8/5/2001,33.2558333,-116.3741667,1995
new orleans,la,other,10.0,3/7/1998,29.9544444,-90.075,1997
norfolk,va,chevron,240.0,8/20/2001,36.8466667,-76.2855556,1997
terre haute,in,triangle,120.0,2/14/2008,39.4666667,-87.4138889,1997
las vegas,nv,chevron,120.0,3/11/2006,36.175,-115.1363889,1997
glendale (ssw of),az,light,1814400.0,3/7/1998,33.5386111,-112.1852778,1997
brentwood,ca,formation,30.0,11/1/1998,37.9319444,-121.6947222,1997
santa fe,nm,other,120.0,12/2/2000,35.6869444,-105.9372222,1997
eagle county,co,fireball,1.0,1/28/1999,39.6552778,-106.8280556,1998
kennewick,wa,diamond,180.0,3/19/2002,46.2113889,-119.1361111,1998
san antonio,tx,light,300.0,8/28/2002,29.4238889,-98.4933333,1998
red river,nm,cylinder,10800.0,1/28/1999,36.7080556,-105.4055556,1998
greenland,nh,sphere,5.0,3/19/2002,43.0361111,-70.8333333,1998
ashtabula,oh,cigar,60.0,1/28/1999,41.865,-80.79,1998
bellevue (east of),oh,light,30.0,11/20/2002,41.2736111,-82.8416667,1999
columbus,oh,fireball,1800.0,4/2/1999,39.9611111,-82.9988889,1999
agawam,ma,triangle,300.0,11/2/1999,42.0694444,-72.6152778,1999
grand rapids,mi,formation,30.0,9/28/2002,42.9633333,-85.6680556,1999
bradley,il,triangle,90.0,4/26/1999,41.1419444,-87.8611111,1999
coral springs,fl,other,900.0,7/1/2002,26.2708333,-80.2708333,2000
ocala (silver springs shores),fl,triangle,2100.0,7/23/2000,29.1869444,-82.1402778,2000
simi valley,ca,fireball,1200.0,3/16/2000,34.2694444,-118.7805556,2000
sunland,ca,light,360.0,3/16/2000,34.2669444,-118.3013889,2000
encino,ca,sphere,300.0,3/16/2000,34.1591667,-118.5002778,2000
seattle,wa,cigar,6.0,4/1/2000,47.6063889,-122.3308333,2000
marquette,mi,oval,20.0,3/16/2000,46.5436111,-87.3952778,2000
falconer,ny,triangle,15.0,3/16/2000,42.1186111,-79.1986111,2000
escondido,ca,light,300.0,3/16/2000,33.1191667,-117.0855556,2000
baton rouge,la,triangle,600.0,2/14/2006,30.4505556,-91.1544444,2001
dublin,ca,cigar,180.0,3/16/2001,37.7022222,-121.9347222,2001
hobbs,nm,flash,2.0,3/16/2001,32.7025,-103.1355556,2001
las vegas,nv,light,1200.0,3/16/2001,36.175,-115.1363889,2001
miami,fl,light,600.0,10/12/2001,25.7738889,-80.1938889,2001
beaverton,or,light,600.0,3/16/2001,45.4872222,-122.8025,2001
reliance,tn,light,3600.0,3/16/2001,35.1869444,-84.4991667,2001
granite falls,wa,light,40.0,3/16/2001,48.0841667,-121.9675,2001
granite falls,wa,light,60.0,4/1/2001,48.0841667,-121.9675,2001
antioch,ca,other,3600.0,3/16/2001,38.005,-121.8047222,2001
collinsville,il,fireball,2.0,3/16/2001,38.6702778,-89.9844444,2001
gilroy,ca,other,120.0,3/19/2002,37.0058333,-121.5672222,2002
phoenix,az,light,5400.0,3/19/2002,33.4483333,-112.0733333,2002
fresno,ca,other,180.0,3/21/2003,36.7477778,-119.7713889,2003
york,sc,sphere,7200.0,3/21/2003,34.9941667,-81.2422222,2003
tulsa,ok,cylinder,10.0,5/24/2005,36.1538889,-95.9925,2003
madbury,nh,light,300.0,3/21/2003,43.1691667,-70.9244444,2003
pittsburgh,pa,triangle,10.0,8/24/2004,40.4405556,-79.9961111,2004
douglasville,ga,light,1680.0,3/17/2004,33.7513889,-84.7477778,2004
daytona beach,fl,egg,120.0,3/23/2004,29.2105556,-81.0230556,2004
rockwell city,ia,light,14400.0,3/23/2004,42.3952778,-94.6336111,2004
goodyear,az,light,180.0,3/29/2004,33.4352778,-112.3575,2004
columbia,mo,sphere,90.0,3/17/2004,38.9516667,-92.3338889,2004
san diego,ca,cigar,5.0,6/18/2004,32.7152778,-117.1563889,2004
redmond,or,disk,120.0,3/23/2004,44.2727778,-121.1727778,2004
los angeles,ca,triangle,600.0,3/17/2004,34.0522222,-118.2427778,2004
williamsburg,va,changing,9000.0,3/17/2004,37.2705556,-76.7077778,2004
basom,ny,fireball,10.0,7/13/2005,43.0672222,-78.3916667,2005
ashland,or,sphere,180.0,4/16/2005,42.1947222,-122.7083333,2005
new glarus,wi,disk,180.0,12/16/2005,42.8144444,-89.635,2005
hood river,or,sphere,4.0,4/16/2005,45.7055556,-121.5202778,2005
joyce,wa,light,6.0,4/16/2005,48.1366667,-123.7327778,2005
millville,ca,fireball,2.0,4/16/2005,40.5494444,-122.1741667,2005
portland,or,fireball,120.0,4/16/2005,45.5236111,-122.675,2005
johnson city,tn,other,10.0,4/16/2005,36.3133333,-82.3536111,2005
kelseyville,ca,disk,180.0,7/16/2006,38.9780556,-122.8383333,2005
san francisco (50 miles south of),ca,sphere,300.0,10/30/2006,37.775,-122.4183333,2006
phoenix,az,light,180.0,5/15/2006,33.4483333,-112.0733333,2006
daly city,ca,fireball,10.0,5/15/2006,37.7058333,-122.4608333,2006
tustin,ca,other,240.0,5/15/2006,33.7458333,-117.8252778,2006
gray,tn,light,60.0,5/15/2006,36.4197222,-82.4766667,2006
augusta,me,sphere,900.0,5/15/2006,44.3105556,-69.78,2006
hendersonville,nc,light,30.0,8/7/2007,35.3186111,-82.4611111,2007
arroyo grande,ca,triangle,3600.0,4/27/2007,35.1186111,-120.5897222,2007
gallup (30 miles east of; on i-40),nm,oval,1800.0,8/7/2007,35.5280556,-108.7419444,2007
hayward,ca,sphere,60.0,4/27/2007,37.6688889,-122.0797222,2007
silver city,nm,changing,1200.0,4/27/2007,32.77,-108.2797222,2007
monticello,ia,other,240.0,4/27/2007,42.2383333,-91.1869444,2007
santa cruz (sw of),ca,rectangle,4200.0,3/31/2008,36.9741667,-122.0297222,2008
black river,ny,sphere,600.0,6/12/2008,44.0125,-75.7947222,2008
riverton,ut,circle,2700.0,3/19/2009,40.5219444,-111.9383333,2009
amboy,ca,light,600.0,8/5/2009,34.5577778,-115.7436111,2009
hoffman estates,il,formation,180.0,3/19/2009,42.0427778,-88.0797222,2009
new smyrna beach,fl,sphere,2.0,5/2/2011,29.0255556,-80.9272222,2009
newport beach,ca,rectangle,1265.0,3/19/2009,33.6188889,-117.9280556,2009
boise,id,sphere,300.0,3/19/2009,43.6136111,-116.2025,2009
princeton,nj,triangle,1800.0,3/19/2009,40.3486111,-74.6594444,2009
new york city (staten island),ny,light,30.0,3/19/2009,40.7141667,-74.0063889,2009
tukwila,wa,light,90.0,4/13/2010,47.4741667,-122.2597222,2010
erie,pa,changing,300.0,4/13/2010,42.1291667,-80.0852778,2010
erie,pa,changing,300.0,4/13/2010,42.1291667,-80.0852778,2010
mckenzie,al,triangle,600.0,4/13/2010,31.5422222,-86.715,2010
destin,fl,light,300.0,4/13/2010,30.3933333,-86.4958333,2010
destin,fl,circle,600.0,4/13/2010,30.3933333,-86.4958333,2010
crestview,fl,circle,600.0,4/13/2010,30.7619444,-86.5705556,2010
ogden,ut,light,1080.0,4/13/2010,41.2230556,-111.9730556,2010
santa cruz,ca,oval,5.0,5/13/2012,36.9741667,-122.0297222,2011
englewood,fl,disk,600.0,3/23/2011,26.9616667,-82.3527778,2011
kenner,la,light,4.0,3/23/2011,29.9938889,-90.2416667,2011
fort worth,tx,sphere,300.0,9/24/2012,32.7252778,-97.3205556,2011
morgan mill,tx,light,1500.0,1/12/2012,32.3880556,-98.1669444,2011
mt. vernon,tx,oval,5.0,3/23/2011,33.1886111,-95.2211111,2011
ocala,fl,cigar,3600.0,5/13/2012,29.1869444,-82.1402778,2012
rock springs,wy,chevron,120.0,3/13/2012,41.5875,-109.2022222,2012
salem,oh,formation,5.0,3/13/2012,40.9008333,-80.8569444,2012
maineville,oh,circle,20.0,3/16/2012,39.315,-84.2208333,2012
ellensburg,wa,triangle,600.0,5/13/2012,46.9966667,-120.5466667,2012
oakley,ca,diamond,2400.0,3/13/2012,37.9975,-121.7113889,2012
monticello,ny,oval,120.0,3/13/2012,41.6555556,-74.6897222,2012
saint joseph,mo,changing,1200.0,3/13/2012,39.7686111,-94.8463889,2012
lawton,ok,teardrop,120.0,3/13/2012,34.6086111,-98.39,2012
chillicothe,oh,fireball,30.0,3/13/2012,39.3330556,-82.9825,2012
palmer,ak,sphere,40.0,3/16/2012,61.5997222,-149.1127778,2012
syracuse,ny,other,300.0,3/13/2012,43.0480556,-76.1477778,2012
yelm,wa,light,180.0,5/15/2013,46.9422222,-122.6047222,2013
natchez,ms,oval,120.0,5/15/2013,31.5602778,-91.4030556,2013
pensacola,fl,changing,1800.0,5/15/2013,30.4211111,-87.2169444,2013
huffman,tx,fireball,600.0,7/3/2013,30.0269444,-95.0855556,2013
greer,sc,light,20.0,5/15/2013,34.9386111,-82.2272222,2013
gresham,or,light,600.0,3/18/2014,45.4983333,-122.4302778,2014
hackensack,nj,fireball,10.0,3/18/2014,40.8858333,-74.0438889,2014
anaheim,ca,sphere,120.0,3/18/2014,33.8352778,-117.9136111,2014
coral springs,fl,oval,600.0,3/18/2014,26.2708333,-80.2708333,2014
elverta,ca,circle,3600.0,3/18/2014,38.7138889,-121.4616667,2014
sunrise,fl,light,180.0,3/18/2014,26.1336111,-80.1133333,2014
arlington,tx,light,3.0,3/18/2014,32.7355556,-97.1077778,2014
ninilchik,ak,circle,600.0,4/4/2014,60.0513889,-151.6688889,2014
new orleans,la,circle,7200.0,7/1/2002,29.9544444,-90.075,1973
scottsdale,az,triangle,2400.0,3/19/2002,33.5091667,-111.8983333,1997
salt lake city,ut,other,40.0,1/28/1999,40.7608333,-111.8902778,1997
casa grande (indians hills),az,circle,600.0,2/23/2011,32.8794444,-111.7566667,1997
newfoundland,nj,oval,300.0,3/7/1998,41.0463889,-74.4355556,1997
seattle,wa,sphere,20.0,7/16/2003,47.6063889,-122.3308333,1997
lubbock,tx,triangle,1200.0,1/10/2009,33.5777778,-101.8547222,1997
prescott,az,formation,180.0,2/14/2006,34.54,-112.4677778,1997
new braunfels,tx,triangle,600.0,4/27/2007,29.7027778,-98.1241667,1997
phoenix,az,chevron,900.0,5/15/2006,33.4483333,-112.0733333,1997
scottsdale,az,triangle,1800.0,3/11/2006,33.5091667,-111.8983333,1997
gila bend (20 miles east of&#44 on i-8),az,light,1200.0,9/12/1999,32.9477778,-112.7161111,1997
stanfield,az,triangle,600.0,2/14/2008,32.8825,-111.9613889,1997
glendale,az,diamond,300.0,1/28/1999,33.5386111,-112.1852778,1997
kingman,az,formation,360.0,3/7/1998,35.1894444,-114.0522222,1997
phoenix,az,chevron,300.0,4/2/1999,33.4483333,-112.0733333,1997
phoenix,az,chevron,600.0,3/7/1998,33.4483333,-112.0733333,1997
phoenix,az,circle,600.0,1/28/1999,33.4483333,-112.0733333,1997
phoenix,az,other,300.0,3/16/2000,33.4483333,-112.0733333,1997
phoenix,az,triangle,15.0,3/19/2002,33.4483333,-112.0733333,1997
phoenix,az,triangle,1800.0,6/12/2008,33.4483333,-112.0733333,1997
phoenix,az,triangle,300.0,8/12/2008,33.4483333,-112.0733333,1997
tempe,az,other,600.0,3/19/2002,33.4147222,-111.9086111,1997
prescott,az,formation,300.0,3/7/1998,34.54,-112.4677778,1997
black canyon city (5 miles n of),az,chevron,120.0,5/15/2006,34.0708333,-112.15,1997
phoenix (ahwatukee),az,triangle,600.0,3/7/1998,33.4483333,-112.0733333,1997
phoenix,az,light,600.0,4/26/2000,33.4483333,-112.0733333,1997
phoenix (tempe),az,light,420.0,3/7/1998,33.4483333,-112.0733333,1997
prescott,az,formation,300.0,3/2/2004,34.54,-112.4677778,1997
prescott,az,formation,600.0,3/7/1998,34.54,-112.4677778,1997
scottsdale,az,triangle,300.0,8/28/2002,33.5091667,-111.8983333,1997
phoenix,az,triangle,480.0,5/15/2006,33.4483333,-112.0733333,1997
buckeye,az,sphere,300.0,3/7/1998,33.3702778,-112.5830556,1997
cass city,mi,triangle,900.0,5/4/2004,43.6008333,-83.1747222,1997
chandler (app. 20 miles e/se of phoenix),az,triangle,90.0,1/11/2002,33.3061111,-111.8405556,1997
chino valley,az,formation,300.0,8/5/2001,34.7575,-112.4530556,1997
gila bend (g.b.auxillary field&#44 ),az,chevron,1200.0,4/26/1999,32.9477778,-112.7161111,1997
phoenix,az,chevron,1200.0,8/5/2001,33.4483333,-112.0733333,1997
phoenix,az,formation,300.0,8/5/2001,33.4483333,-112.0733333,1997
phoenix,az,triangle,180.0,2/23/2000,33.4483333,-112.0733333,1997
phoenix,az,triangle,240.0,1/28/1999,33.4483333,-112.0733333,1997
tempe,az,formation,300.0,1/28/1999,33.4147222,-111.9086111,1997
tempe,az,light,1200.0,3/19/2009,33.4147222,-111.9086111,1997
libby,mt,light,90.0,3/2/2004,48.3883333,-115.555,1997
mesa (at mesa community college),az,triangle,180.0,3/7/1998,33.4222222,-111.8219444,1997
phoenix,az,formation,240.0,8/5/2001,33.4483333,-112.0733333,1997
phoenix,az,triangle,180.0,1/28/1999,33.4483333,-112.0733333,1997
henderson,nv,formation,180.0,2/14/2008,36.0397222,-114.9811111,1997
phoenix,az,diamond,300.0,4/16/2005,33.4483333,-112.0733333,1997
phoenix,az,triangle,240.0,3/19/2002,33.4483333,-112.0733333,1997
prescott,az,formation,30.0,3/7/1998,34.54,-112.4677778,1997
phoenix,az,rectangle,600.0,11/28/2007,33.4483333,-112.0733333,1997
monterey,ca,sphere,300.0,10/28/2002,36.6002778,-121.8936111,1997
sciotoville,oh,formation,900.0,10/31/2008,38.7580556,-82.8913889,1997
casa grande,az,formation,8.0,4/16/2005,32.8794444,-111.7566667,1997
dateland,az,circle,600.0,8/24/2010,32.7963889,-113.5402778,1997
glendale,az,fireball,7200.0,5/29/2011,33.5386111,-112.1852778,1997
phoenix,az,other,1800.0,7/5/2005,33.4483333,-112.0733333,1997
tucson,az,light,600.0,10/30/2006,32.2216667,-110.9258333,1997
fresno,ca,formation,60.0,9/17/2000,36.7477778,-119.7713889,1997
phoenix,az,other,120.0,5/2/2003,33.4483333,-112.0733333,1997
san jose,ca,sphere,15.0,1/28/1999,37.3394444,-121.8938889,1998
florence,or,cigar,120.0,4/27/2004,43.9827778,-124.0986111,1998
san diego,ca,circle,1200.0,7/16/2006,32.7152778,-117.1563889,1998
seattle,wa,sphere,240.0,1/28/1999,47.6063889,-122.3308333,1998
novato,ca,flash,180.0,1/28/1999,38.1075,-122.5686111,1998
tulsa,ok,light,20.0,1/28/1999,36.1538889,-95.9925,1998
fowlerville (east south east of),mi,fireball,3.0,11/20/2002,42.6605556,-84.0730556,1999
new york city (brooklyn),ny,rectangle,40.0,1/11/2002,40.7141667,-74.0063889,1999
diamond bar,ca,sphere,2.0,4/2/1999,34.0286111,-117.8094444,1999
jacksonville,fl,light,300.0,12/3/2004,30.3319444,-81.6558333,2000
seattle,wa,diamond,120.0,4/1/2001,47.6063889,-122.3308333,2000
healdsburg,ca,rectangle,60.0,1/31/2004,38.6105556,-122.8680556,2000
san jose,ca,light,30.0,6/6/2000,37.3394444,-121.8938889,2000
charleston,sc,circle,30.0,7/5/2008,32.7763889,-79.9311111,2000
clarinda,ia,light,600.0,4/1/2000,40.7419444,-95.0380556,2000
timbo,ar,cone,2700.0,5/2/2011,35.8708333,-92.3169444,2001
timbo (nearest),ar,other,600.0,8/5/2001,35.8708333,-92.3169444,2001
pontotoc,ms,light,900.0,3/16/2001,34.2477778,-88.9986111,2001
leon,ks,disk,120.0,4/1/2001,37.6902778,-96.7819444,2001
beaverton,or,light,600.0,4/1/2001,45.4872222,-122.8025,2001
beaverton,or,light,300.0,4/1/2001,45.4872222,-122.8025,2001
granite falls,wa,flash,240.0,3/16/2001,48.0841667,-121.9675,2001
woodinville,wa,sphere,120.0,3/16/2001,47.7544444,-122.1622222,2001
milwaukee,wi,circle,1200.0,4/28/2001,43.0388889,-87.9063889,2001
bellevue,wa,light,10.0,4/28/2001,47.6105556,-122.1994444,2001
seattle (skyway area),wa,fireball,15.0,4/1/2001,47.6063889,-122.3308333,2001
seattle,wa,cigar,10.0,3/16/2001,47.6063889,-122.3308333,2001
seattle,wa,light,10.0,3/16/2001,47.6063889,-122.3308333,2001
shoreline,wa,circle,3.0,3/16/2001,47.7558333,-122.3402778,2001
chama,nm,cone,7200.0,3/19/2002,36.9030556,-106.5788889,2002
gila bend,az,circle,1200.0,3/19/2002,32.9477778,-112.7161111,2002
richardson,tx,oval,1200.0,6/4/2004,32.9480556,-96.7294444,2002
dawsonville,ga,light,3.0,3/19/2002,34.4211111,-84.1191667,2002
the plains,va,triangle,60.0,3/21/2003,38.8619444,-77.7741667,2003
panama city,fl,chevron,15.0,4/22/2003,30.1586111,-85.6602778,2003
